"year","district","discode","total_salary","avg_salary","n_FTE"
2015,"New Bedford","02010000",62241552,73320,848.9
2015,"New Salem-Wendell","07280000",664759,52759,12.6
2015,"Newburyport","02040000",14168338,78278,181
2015,"Newton","02070000",80242396,75665,1060.5
2015,"Norfolk","02080000",5474468,81344,67.3
2015,"Norfolk County Agricultural","09150000",3261943,74644,43.7
2015,"North Adams","02090000",7989448,62613,127.6
2015,"North Andover","02110000",22697411,77466,293
2015,"North Attleborough","02120000",20924567,72079,290.3
2015,"North Brookfield","02150000",3182071,71668,44.4
2015,"North Middlesex","07350000",16559494,64610,256.3
2015,"North Reading","02170000",14444287,73771,195.8
2015,"Northampton","02100000",13058136,58980,221.4
2015,"Northampton-Smith Vocational Agricultural","04060000",2866382,60728,47.2
2015,"Northboro-Southboro","07300000",9312036,86947,107.1
2015,"Northborough","02130000",10974842,78504,139.8
2015,"Northbridge","02140000",11295828,68961,163.8
2015,"Northeast Metropolitan Regional Vocational Technical","08530000",9338654,82279,113.5
2015,"Northern Berkshire Regional Vocational Technical","08510000",3978801,78016,51
2015,"Norton","02180000",12375604,65933,187.7
2015,"Norwell","02190000",12461880,76313,163.3
2015,"Norwood","02200000",19841064,73187,271.1
2015,"Oak Bluffs","02210000",3802890,86824,43.8
2015,"Old Colony Regional Vocational Technical","08550000",4050015,73771,54.9
2015,"Old Rochester","07400000",6985644,79836,87.5
2015,"Orange","02230000",2790291,61325,45.5
2015,"Orleans","02240000",1830831,73527,24.9
2015,"Oxford","02260000",8895375,65892,135
2015,"Palmer","02270000",7663615,67521,113.5
2015,"Pathfinder Regional Vocational Technical","08600000",5306808,68920,77
2015,"Peabody","02290000",32973953,75438,437.1
2015,"Pelham","02300000",801755,70952,11.3
2015,"Pembroke","02310000",14712685,75527,194.8
2015,"Pentucket","07450000",15551135,71532,217.4
2015,"Petersham","02340000",656581,66998,9.8
2015,"Pioneer Valley","07500000",4715049,53763,87.7
2015,"Pittsfield","02360000",31392932,64515,486.6
2015,"Plainville","02380000",3558247,69227,51.4
2015,"Plymouth","02390000",41136945,66619,617.5
2015,"Plympton","02400000",1304162,71657,18.2
2015,"Provincetown","02420000",1513916,79680,19
2015,"Quabbin","07530000",12124118,72643,166.9
2015,"Quaboag Regional","07780000",6343867,68731,92.3
2015,"Quincy","02430000",52801618,76182,693.1
2015,"Ralph C Mahar","07550000",3905462,61118,63.9
2015,"Randolph","02440000",17118687,66818,256.2
2015,"Reading","02460000",22076459,70262,314.2
2015,"Revere","02480000",40425886,78788,513.1
2015,"Richmond","02490000",1546938,93754,16.5
2015,"Rochester","02500000",2982230,88493,33.7
2015,"Rockland","02510000",10197001,71109,143.4
2015,"Rockport","02520000",6270148,74556,84.1
2015,"Rowe","02530000",522863,64551,8.1
2015,"Salem","02580000",30744906,73185,420.1
2015,"Sandwich","02610000",16957424,91022,186.3
2015,"Saugus","02620000",14501526,69552,208.5
2015,"Savoy","02630000",213838,52156,4.1
2015,"Scituate","02640000",19398132,78313,247.7
2015,"Seekonk","02650000",11018231,75935,145.1
2015,"Sharon","02660000",20421703,78087,261.5
2015,"Shawsheen Valley Regional Vocational Technical","08710000",10716903,82948,129.2
2015,"Sherborn","02690000",3057173,100565,30.4
2015,"Shrewsbury","02710000",29976467,75488,397.1
2015,"Shutesbury","02720000",876414,58041,15.1
2015,"Silver Lake","07600000",10633585,79060,134.5
2015,"Somerset","02730000",8566773,70133,122.2
2015,"Somerset Berkley Regional School District","07630000",5248637,62858,83.5
2015,"Somerville","02740000",30433467,71541,425.4
2015,"South Hadley","02780000",9915608,69927,141.8
2015,"South Middlesex Regional Vocational Technical","08290000",5832579,75650,77.1
2015,"South Shore Regional Vocational Technical","08730000",4604998,85595,53.8
2015,"Southampton","02750000",2389874,70916,33.7
2015,"Southborough","02760000",8857392,80230,110.4
2015,"Southbridge","02770000",11348586,68572,165.5
2015,"Southeastern Regional Vocational Technical","08720000",9965582,81685,122
2015,"Southern Berkshire","07650000",5645712,70660,79.9
2015,"Southern Worcester County Regional Vocational Technical","08760000",7813907,72553,107.7
2015,"Southwick-Tolland-Granville Regional School District","07660000",8910144,62747,142
2015,"Spencer-E Brookfield","07670000",7179534,62539,114.8
2015,"Springfield","02810000",130432206,65293,1997.6
2015,"Stoneham","02840000",12438219,66693,186.5
2015,"Stoughton","02850000",22480956,76466,294
2015,"Sturbridge","02870000",5089894,72921,69.8
2015,"Sudbury","02880000",16237472,76991,210.9
2015,"Sunderland","02890000",1071023,75424,14.2
2015,"Sutton","02900000",7141611,72210,98.9
2015,"Swampscott","02910000",14116092,76016,185.7
2015,"Swansea","02920000",10276348,62775,163.7
2015,"Tantasqua","07700000",10658240,73069,145.9
2015,"Taunton","02930000",38245292,73662,519.2
2015,"Tewksbury","02950000",18471234,73944,249.8
2015,"Tisbury","02960000",3039214,81262,37.4
2015,"Topsfield","02980000",4076448,84050,48.5
2015,"Tri County Regional Vocational Technical","08780000",7493981,79134,94.7
2015,"Triton","07730000",16581702,75098,220.8
2015,"Truro","03000000",1149926,72780,15.8
2015,"Tyngsborough","03010000",9508082,71705,132.6
2015,"Up-Island Regional","07740000",3581179,83477,42.9
2015,"Upper Cape Cod Regional Vocational Technical","08790000",5017329,68731,73
2015,"Uxbridge","03040000",8890566,70226,126.6
2015,"Wachusett","07750000",31595350,68835,459
2015,"Wakefield","03050000",17495437,68907,253.9
2015,"Wales","03060000",740295,64373,11.5
2015,"Walpole","03070000",21607041,74124,291.5
2015,"Waltham","03080000",36422449,75383,483.2
2015,"Ware","03090000",5440456,61266,88.8
2015,"Wareham","03100000",13858037,68502,202.3
2015,"Watertown","03140000",18114540,76887,235.6
2015,"Wayland","03150000",18474377,89900,205.5
2015,"Webster","03160000",9460992,71242,132.8
2015,"Wellesley","03170000",34204649,90041,379.9
2015,"Wellfleet","03180000",1199765,80134,15
2015,"West Boylston","03220000",5592907,70796,79
2015,"West Bridgewater","03230000",6039286,66220,91.2
2015,"West Springfield","03320000",19858513,67340,294.9
2015,"Westborough","03210000",21578374,78661,274.3
2015,"Westfield","03250000",29473572,67184,438.7
2015,"Westford","03260000",27457555,76165,360.5
2015,"Westhampton","03270000",746878,62763,11.9
2015,"Weston","03300000",18480494,93953,196.7
2015,"Westport","03310000",8106319,74575,108.7
2015,"Westwood","03350000",19994957,86074,232.3
2015,"Weymouth","03360000",33321361,80042,416.3
2015,"Whately","03370000",623618,87834,7.1
2015,"Whitman-Hanson","07800000",18794244,77887,241.3
2015,"Whittier Regional Vocational Technical","08850000",9092041,83260,109.2
2015,"Williamsburg","03400000",1077884,65326,16.5
2015,"Williamstown","03410000",2596834,70952,36.6
2015,"Wilmington","03420000",19466899,71281,273.1
2015,"Winchendon","03430000",7721372,76449,101
2015,"Winchester","03440000",24712152,74033,333.8
2015,"Winthrop","03460000",9002723,59424,151.5
2015,"Woburn","03470000",26650981,73237,363.9
2015,"Worcester","03480000",143116198,78256,1828.8
2015,"Wrentham","03500000",5495086,70996,77.4
2015,"State Totals","00000000",5182980704,74744,69343.6
2016,"Abington","00010000",9767834,75486,129
2016,"Acton-Boxborough","06000000",29363081,79900,368
2016,"Acushnet","00030000",4755405,67934,70
2016,"Adams-Cheshire","06030000",6691452,74932,89
2016,"Agawam","00050000",22248427,68965,323
2016,"Amesbury","00070000",12254577,74406,165
2016,"Amherst","00080000",9005730,74121,122
2016,"Amherst-Pelham","06050000",9168746,78702,117
2016,"Andover","00090000",38327763,81653,469
2016,"Arlington","00100000",26619396,69977,380
2016,"Ashburnham-Westminster","06100000",11119937,70290,158
2016,"Ashland","00140000",14464647,76899,188
2016,"Assabet Valley Regional Vocational Technical","08010000",8686073,78750,110
2016,"Athol-Royalston","06150000",6611835,65205,101
2016,"Attleboro","00160000",30932044,78989,392
2016,"Auburn","00170000",12056719,68465,176
2016,"Avon","00180000",4459922,68299,65
2016,"Ayer Shirley School District","06160000",8319846,68154,122
2016,"Barnstable","00200000",28240747,77349,365
2016,"Bedford","00230000",18992213,85551,222
2016,"Belchertown","00240000",10912638,63188,173
2016,"Bellingham","00250000",11921547,76176,157
2016,"Belmont","00260000",22257855,85279,261
2016,"Berkley","00270000",4521073,75101,60
2016,"Berkshire Hills","06180000",8255692,72737,114
2016,"Berlin","00280000",1300964,79814,16
2016,"Berlin-Boylston","06200000",3105122,69778,45
2016,"Beverly","00300000",22831118,73530,311
2016,"Billerica","00310000",30173624,80142,377
2016,"Blackstone Valley Regional Vocational Technical","08050000",7563689,80294,94
2016,"Blackstone-Millville","06220000",8385779,60547,139
2016,"Blue Hills Regional Vocational Technical","08060000",6405107,76708,84
2016,"Boston","00350000",391799784,90626,4230
2016,"Bourne","00360000",11660453,79269,147
2016,"Boxford","00380000",5001980,79523,63
2016,"Boylston","00390000",1597746,74314,22
2016,"Braintree","00400000",31691855,73891,429
2016,"Brewster","00410000",3414039,75868,45
2016,"Bridgewater-Raynham","06250000",26779838,79868,335
2016,"Brimfield","00430000",1841401,69226,27
2016,"Bristol County Agricultural","09100000",2290115,66962,34
2016,"Bristol-Plymouth Regional Vocational Technical","08100000",8940007,85550,105
2016,"Brockton","00440000",91526588,84286,1086
2016,"Brookfield","00450000",1573957,64772,24
2016,"Brookline","00460000",56142695,93727,599
2016,"Burlington","00480000",29737101,94982,313
2016,"Cambridge","00490000",54449757,82409,661
2016,"Canton","00500000",19709158,80870,244
2016,"Cape Cod Regional Vocational Technical","08150000",4952829,72516,68
2016,"Carlisle","00510000",5423187,100803,54
2016,"Carver","00520000",8756627,67255,130
2016,"Central Berkshire","06350000",9102413,69167,132
2016,"Chelmsford","00560000",27060165,73874,366
2016,"Chelsea","00570000",28155659,66342,424
2016,"Chesterfield-Goshen","06320000",1008465,63827,16
2016,"Chicopee","00610000",45103467,70320,641
2016,"Clarksburg","00630000",961978,64132,15
2016,"Clinton","00640000",9543100,66410,144
2016,"Cohasset","00650000",9764547,80832,121
2016,"Concord","00670000",15537242,95732,162
2016,"Concord-Carlisle","06400000",9582276,97978,98
2016,"Conway","00680000",796751,68685,12
2016,"Danvers","00710000",22234367,80735,275
2016,"Dartmouth","00720000",20514152,66282,310
2016,"Dedham","00730000",18356448,78480,234
2016,"Deerfield","00740000",2351288,64596,36
2016,"Dennis-Yarmouth","06450000",20163454,68351,295
2016,"Dighton-Rehoboth","06500000",15720965,70120,224
2016,"Douglas","00770000",6221055,69277,90
2016,"Dover","00780000",3529309,96429,37
2016,"Dover-Sherborn","06550000",9720921,90341,108
2016,"Dracut","00790000",15451696,71835,215
2016,"Dudley-Charlton Reg","06580000",18544661,69300,268
2016,"Duxbury","00820000",18099623,75040,241
2016,"East Bridgewater","00830000",9657287,72393,133
2016,"East Longmeadow","00870000",15018418,72728,207
2016,"Eastham","00850000",1898608,80792,24
2016,"Easthampton","00860000",7318275,66469,110
2016,"Easton","00880000",19685039,74227,265
2016,"Edgartown","00890000",3596078,88139,41
2016,"Erving","00910000",1223444,75990,16
2016,"Essex North Shore Agricultural And Technical School District","08170000",7830797,72507,108
2016,"Everett","00930000",41665324,79227,526
2016,"Fairhaven","00940000",9523958,67165,142
2016,"Fall River","00950000",49756821,69591,715
2016,"Falmouth","00960000",22388260,74775,299
2016,"Farmington River Reg","06620000",800936,59329,14
2016,"Fitchburg","00970000",25944826,72736,357
2016,"Florida","00980000",522236,44257,12
2016,"Foxborough","00990000",17464196,82651,211
2016,"Framingham","01000000",56397617,76898,733
2016,"Franklin","01010000",31397705,76208,412
2016,"Franklin County Regional Vocational Technical","08180000",3975523,71890,55
2016,"Freetown-Lakeville","06650000",13263884,69336,191
2016,"Frontier","06700000",3426386,66019,52
2016,"Gardner","01030000",11948464,65977,181
2016,"Gateway","06720000",4909756,59440,83
2016,"Georgetown","01050000",7432647,69594,107
2016,"Gill-Montague","06740000",5208901,58330,89
2016,"Gloucester","01070000",19448137,74743,260
2016,"Gosnold","01090000",50225,45659,1
2016,"Grafton","01100000",16350764,73300,223
2016,"Granby","01110000",4224113,64294,66
2016,"Greater Fall River Regional Vocational Technical","08210000",11166331,79250,141
2016,"Greater Lawrence Regional Vocational Technical","08230000",10891707,83206,131
2016,"Greater Lowell Regional Vocational Technical","08280000",15303584,83577,183
2016,"Greater New Bedford Regional Vocational Technical","08250000",15938850,90408,176
2016,"Greenfield","01140000",9799125,61206,160
2016,"Groton-Dunstable","06730000",13424416,78414,171
2016,"Hadley","01170000",3240587,64425,50
2016,"Halifax","01180000",3095592,79989,39
2016,"Hamilton-Wenham","06750000",11456903,77047,149
2016,"Hampden-Wilbraham","06800000",16055449,74503,216
2016,"Hampshire","06830000",4937763,73369,67
2016,"Hancock","01210000",340978,56830,6
2016,"Hanover","01220000",16046856,76595,210
2016,"Harvard","01250000",7534387,87711,86
2016,"Hatfield","01270000",2510729,60646,41
2016,"Haverhill","01280000",34467532,72472,476
2016,"Hawlemont","06850000",548726,55992,10
2016,"Hingham","01310000",23999483,79812,301
2016,"Holbrook","01330000",5758096,65359,88
2016,"Holland","01350000",1202159,64632,19
2016,"Holliston","01360000",16538195,78566,211
2016,"Holyoke","01370000",27007864,62446,433
2016,"Hopedale","01380000",5767956,64303,90
2016,"Hopkinton","01390000",21627352,84350,256
2016,"Hudson","01410000",17886956,74710,239
2016,"Hull","01420000",7122167,83594,85
2016,"Ipswich","01440000",10884303,68584,159
2016,"King Philip","06900000",9334179,72079,130
2016,"Kingston","01450000",4609806,72141,64
2016,"Lanesborough","01480000",1136915,70616,16
2016,"Lawrence","01490000",72982375,68851,1060
2016,"Lee","01500000",4620981,64629,72
2016,"Leicester","01510000",7831205,74797,105
2016,"Lenox","01520000",5756691,72502,79
2016,"Leominster","01530000",31121902,68778,453
2016,"Leverett","01540000",939864,55613,17
2016,"Lexington","01550000",45296096,78776,575
2016,"Lincoln","01570000",10636251,89757,119
2016,"Lincoln-Sudbury","06950000",11588846,92859,125
2016,"Littleton","01580000",8292410,72997,114
2016,"Longmeadow","01590000",17069885,71752,238
2016,"Lowell","01600000",80861650,79547,1017
2016,"Ludlow","01610000",14396361,62457,231
2016,"Lunenburg","01620000",7972611,76147,105
2016,"Lynn","01630000",78105105,73256,1066
2016,"Lynnfield","01640000",13688426,84444,162
2016,"Malden","01650000",38223586,83403,458
2016,"Manchester Essex Regional","06980000",9804516,76658,128
2016,"Mansfield","01670000",24042330,80248,300
2016,"Marblehead","01680000",18880122,72199,262
2016,"Marion","01690000",2812850,82488,34
2016,"Marlborough","01700000",28978734,78940,367
2016,"Marshfield","01710000",23232987,71092,327
2016,"Marthas Vineyard","07000000",7145843,91262,78
2016,"Masconomet","07050000",12258052,86350,142
2016,"Mashpee","01720000",10355630,78810,131
2016,"Mattapoisett","01730000",3041840,74191,41
2016,"Maynard","01740000",7618758,73398,104
2016,"Medfield","01750000",15917161,81710,195
2016,"Medford","01760000",30006748,76179,394
2016,"Medway","01770000",12615074,85410,148
2016,"Melrose","01780000",16573142,63645,260
2016,"Mendon-Upton","07100000",12820983,78705,163
2016,"Methuen","01810000",38207107,79565,480
2016,"Middleborough","01820000",16026345,71133,225
2016,"Middleton","01840000",4326619,70237,62
2016,"Milford","01850000",24470281,74924,327
2016,"Millbury","01860000",10042553,75339,133
2016,"Millis","01870000",7432012,74694,100
2016,"Milton","01890000",23608214,81164,291
2016,"Minuteman Regional Vocational Technical","08300000",6647808,87471,76
2016,"Mohawk Trail","07170000",5399287,78047,69
2016,"Monomoy Regional School District","07120000",12167568,71574,170
2016,"Monson","01910000",5086821,59704,85
2016,"Montachusett Regional Vocational Technical","08320000",8755757,77485,113
2016,"Mount Greylock","07150000",3632181,79132,46
2016,"Nahant","01960000",744177,67043,11
2016,"Nantucket","01970000",11910218,87769,136
2016,"Narragansett","07200000",6855710,67811,101
